x,y,z
1.501318701918451515e+00,2.860733907365710094e-01,6.477867464135636522e-02
1.501318701918451515e+00,4.406073390736561457e+00,6.477867464135636522e-02
-6.782567254665996526e-01,2.860733907365710094e-01,7.100760551705488643e-02
-6.782567254665996526e-01,4.406073390736561457e+00,7.100760551705488643e-02
3.223770686965683474e+00,2.860733907365710094e-01,2.020623154726656004e-02
3.223770686965683474e+00,4.406073390736561457e+00,2.020623154726656004e-02
2.452803136453874711e+00,2.860733907365710094e-01,9.786266442494635787e-02
2.452803136453874711e+00,4.406073390736561457e+00,9.786266442494635787e-02
1.420152942938493590e+00,2.860733907365710094e-01,1.184331873909596627e-01
1.420152942938493590e+00,4.406073390736561457e+00,1.184331873909596627e-01
3.290912524800982730e+00,2.860733907365710094e-01,6.494951004702032016e-02
3.290912524800982730e+00,4.406073390736561457e+00,6.494951004702032016e-02
-8.466485135780783544e-01,2.860733907365710094e-01,9.780586271017792377e-02
-8.466485135780783544e-01,4.406073390736561457e+00,9.780586271017792377e-02
-1.639095654486939946e+00,7.375509530056365559e-01,4.259737422247322595e-03
3.890904345513070073e+00,7.375509530056365559e-01,4.259737422247322595e-03
-1.639095654486939946e+00,1.672481501983591468e+00,7.775104710231799110e-02
3.890904345513070073e+00,1.672481501983591468e+00,7.775104710231799110e-02
-1.639095654486939946e+00,1.736897098738114043e+00,1.255845708898548629e-01
3.890904345513070073e+00,1.736897098738114043e+00,1.255845708898548629e-01
-1.639095654486939946e+00,2.866477706751294985e+00,5.191557414320512043e-02
3.890904345513070073e+00,2.866477706751294985e+00,5.191557414320512043e-02
-1.639095654486939946e+00,1.884292271427181253e+00,6.956425249923013643e-02
3.890904345513070073e+00,1.884292271427181253e+00,6.956425249923013643e-02
-1.639095654486939946e+00,1.324383502606582219e+00,5.918286907908539007e-02
3.890904345513070073e+00,1.324383502606582219e+00,5.918286907908539007e-02
-1.639095654486939946e+00,3.016449143603323613e-01,1.196983691886843171e-01
3.890904345513070073e+00,3.016449143603323613e-01,1.196983691886843171e-01
-1.639095654486939946e+00,6.148250611450207792e-01,2.988273761075929333e-02
3.890904345513070073e+00,6.148250611450207792e-01,2.988273761075929333e-02
-1.639095654486939946e+00,2.160073365412829016e+00,1.460885166013635994e-01
3.890904345513070073e+00,2.160073365412829016e+00,1.460885166013635994e-01
-1.639095654486939946e+00,9.772682169438586808e-01,1.303153078464300840e-01
3.890904345513070073e+00,9.772682169438586808e-01,1.303153078464300840e-01
-1.639095654486939946e+00,2.198891922475240790e+00,5.211515331411083196e-02
3.890904345513070073e+00,2.198891922475240790e+00,5.211515331411083196e-02
-1.639095654486939946e+00,1.881191104054782626e+00,8.696489049959781059e-02
3.890904345513070073e+00,1.881191104054782626e+00,8.696489049959781059e-02
-1.639095654486939946e+00,1.981058130349325097e+00,1.049762471210894804e-01
3.890904345513070073e+00,1.981058130349325097e+00,1.049762471210894804e-01
-1.639095654486939946e+00,1.715118420580816316e+00,1.376309783530738629e-01
3.890904345513070073e+00,1.715118420580816316e+00,1.376309783530738629e-01
-1.639095654486939946e+00,3.904381371289151303e+00,3.565362885841624752e-02
3.890904345513070073e+00,3.904381371289151303e+00,3.565362885841624752e-02
-1.639095654486939946e+00,3.071191934360810727e+00,1.315599616238727863e-02
3.890904345513070073e+00,3.071191934360810727e+00,1.315599616238727863e-02
-1.639095654486939946e+00,4.173106658372481625e+00,1.992356073672007979e-03
3.890904345513070073e+00,4.173106658372481625e+00,1.992356073672007979e-03
-1.639095654486939946e+00,4.109564566489201987e+00,1.296229328584069529e-01
3.890904345513070073e+00,4.109564566489201987e+00,1.296229328584069529e-01
-1.639095654486939946e+00,1.489175219544892625e+00,6.936352415175102426e-02
3.890904345513070073e+00,1.489175219544892625e+00,6.936352415175102426e-02
-1.639095654486939946e+00,4.134928866417124205e+00,1.922686685172547358e-02
3.890904345513070073e+00,4.134928866417124205e+00,1.922686685172547358e-02
-1.639095654486939946e+00,1.768208281735562215e+00,1.279272187213268130e-01
3.890904345513070073e+00,1.768208281735562215e+00,1.279272187213268130e-01
-1.639095654486939946e+00,1.771902347190172922e+00,1.931183204744142332e-02
3.890904345513070073e+00,1.771902347190172922e+00,1.931183204744142332e-02
-1.639095654486939946e+00,2.584637627039825691e+00,3.495591390646574093e-02
3.890904345513070073e+00,2.584637627039825691e+00,3.495591390646574093e-02
-1.639095654486939946e+00,3.393195469467859215e+00,1.260383164050133675e-01
3.890904345513070073e+00,3.393195469467859215e+00,1.260383164050133675e-01
-1.639095654486939946e+00,3.095849644403658285e+00,9.414837723715109574e-02
3.890904345513070073e+00,3.095849644403658285e+00,9.414837723715109574e-02
-1.639095654486939946e+00,1.840266883419529265e+00,1.409248710240067204e-01
3.890904345513070073e+00,1.840266883419529265e+00,1.409248710240067204e-01
-1.639095654486939946e+00,4.157648635813193216e+00,7.873773377539679263e-02
3.890904345513070073e+00,4.157648635813193216e+00,7.873773377539679263e-02
-1.639095654486939946e+00,4.092858440786224072e+00,1.618922244575144581e-02
3.890904345513070073e+00,4.092858440786224072e+00,1.618922244575144581e-02
-1.639095654486939946e+00,3.714596019458345832e+00,3.881166876654745801e-02
3.890904345513070073e+00,3.714596019458345832e+00,3.881166876654745801e-02
-1.639095654486939946e+00,2.825741416123824568e+00,9.459489517592657715e-02
3.890904345513070073e+00,2.825741416123824568e+00,9.459489517592657715e-02
-1.639095654486939946e+00,3.658705738908931249e+00,7.592196338727152938e-02
3.890904345513070073e+00,3.658705738908931249e+00,7.592196338727152938e-02
-1.639095654486939946e+00,6.850892087464217628e-01,1.356086120468203426e-01
3.890904345513070073e+00,6.850892087464217628e-01,1.356086120468203426e-01
-1.639095654486939946e+00,3.243986149074292946e+00,1.167793899236968802e-01
3.890904345513070073e+00,3.243986149074292946e+00,1.167793899236968802e-01
-1.639095654486939946e+00,1.975252158652976986e+00,7.285743288856068312e-02
3.890904345513070073e+00,1.975252158652976986e+00,7.285743288856068312e-02
-1.639095654486939946e+00,4.381428147702234099e+00,2.792638636952993452e-03
3.890904345513070073e+00,4.381428147702234099e+00,2.792638636952993452e-03
-1.639095654486939946e+00,2.146817382160433940e+00,1.015033233238225169e-01
3.890904345513070073e+00,2.146817382160433940e+00,1.015033233238225169e-01
-1.639095654486939946e+00,2.345314495280512723e+00,1.059672522902731923e-01
3.890904345513070073e+00,2.345314495280512723e+00,1.059672522902731923e-01
-1.639095654486939946e+00,3.104705774705350141e+00,5.024444893954772146e-02
3.890904345513070073e+00,3.104705774705350141e+00,5.024444893954772146e-02
-1.639095654486939946e+00,3.411283137789656195e+00,4.817156600579376724e-02
3.890904345513070073e+00,3.411283137789656195e+00,4.817156600579376724e-02
-1.639095654486939946e+00,2.784126528273123569e+00,6.082597309790570284e-02
3.890904345513070073e+00,2.784126528273123569e+00,6.082597309790570284e-02
-1.639095654486939946e+00,1.353161270687659901e+00,9.136105811793567011e-02
3.890904345513070073e+00,1.353161270687659901e+00,9.136105811793567011e-02
-1.639095654486939946e+00,3.511523852047625294e+00,3.074265350211348100e-02
3.890904345513070073e+00,3.511523852047625294e+00,3.074265350211348100e-02
-1.639095654486939946e+00,4.289893336528817436e+00,9.312759818665812539e-02
3.890904345513070073e+00,4.289893336528817436e+00,9.312759818665812539e-02
-1.639095654486939946e+00,3.728812666757643779e+00,1.158187173941879755e-01
3.890904345513070073e+00,3.728812666757643779e+00,1.158187173941879755e-01
-1.639095654486939946e+00,2.819983385318935998e+00,1.390644603764618625e-01
3.890904345513070073e+00,2.819983385318935998e+00,1.390644603764618625e-01
-1.639095654486939946e+00,2.332651859034688524e+00,4.501625651006646578e-04
3.890904345513070073e+00,2.332651859034688524e+00,4.501625651006646578e-04
-1.639095654486939946e+00,1.073186563539044958e+00,4.865002480804270918e-02
3.890904345513070073e+00,1.073186563539044958e+00,4.865002480804270918e-02
-1.639095654486939946e+00,1.776591142243358679e+00,1.102685464000705690e-01
3.890904345513070073e+00,1.776591142243358679e+00,1.102685464000705690e-01
-1.639095654486939946e+00,8.051587687274602834e-01,1.263177606540638875e-01
3.890904345513070073e+00,8.051587687274602834e-01,1.263177606540638875e-01
-1.639095654486939946e+00,3.980557683625117082e+00,8.733720833582217513e-02
3.890904345513070073e+00,3.980557683625117082e+00,8.733720833582217513e-02
-9.301508795982457167e-01,3.877024082303925923e+00,0.000000000000000000e+00
-9.301508795982457167e-01,3.877024082303925923e+00,1.499999999999999944e-01
-2.985183548376146856e-01,4.538823977687859723e-01,0.000000000000000000e+00
-2.985183548376146856e-01,4.538823977687859723e-01,1.499999999999999944e-01
1.568509686422170146e+00,1.987523820652530526e+00,0.000000000000000000e+00
1.568509686422170146e+00,1.987523820652530526e+00,1.499999999999999944e-01
-1.347757555024880372e+00,3.192984946923836720e+00,0.000000000000000000e+00
-1.347757555024880372e+00,3.192984946923836720e+00,1.499999999999999944e-01
8.735002414291621609e-01,2.267613469300947315e+00,0.000000000000000000e+00
8.735002414291621609e-01,2.267613469300947315e+00,1.499999999999999944e-01
2.408106541286693325e+00,3.897126555937855397e+00,0.000000000000000000e+00
2.408106541286693325e+00,3.897126555937855397e+00,1.499999999999999944e-01
2.897736558007014018e+00,4.440038827926499621e-01,0.000000000000000000e+00
2.897736558007014018e+00,4.440038827926499621e-01,1.499999999999999944e-01
1.505377502858360916e+00,2.258874621022906481e+00,0.000000000000000000e+00
1.505377502858360916e+00,2.258874621022906481e+00,1.499999999999999944e-01
1.504644799926725618e+00,1.251014933542860863e+00,0.000000000000000000e+00
1.504644799926725618e+00,1.251014933542860863e+00,1.499999999999999944e-01
-5.238047292799624666e-01,1.110228778498796975e+00,0.000000000000000000e+00
-5.238047292799624666e-01,1.110228778498796975e+00,1.499999999999999944e-01
-6.283278259006419564e-01,2.572173419498223090e+00,0.000000000000000000e+00
-6.283278259006419564e-01,2.572173419498223090e+00,1.499999999999999944e-01
1.077703538212527290e+00,1.300802258858200888e+00,0.000000000000000000e+00
1.077703538212527290e+00,1.300802258858200888e+00,1.499999999999999944e-01
-7.156753858884592479e-01,1.701963687187419971e+00,0.000000000000000000e+00
-7.156753858884592479e-01,1.701963687187419971e+00,1.499999999999999944e-01
9.582085899617168723e-01,1.719050538959049357e+00,0.000000000000000000e+00
9.582085899617168723e-01,1.719050538959049357e+00,1.499999999999999944e-01
-4.211498093198758896e-01,1.217498204486892055e+00,0.000000000000000000e+00
-4.211498093198758896e-01,1.217498204486892055e+00,1.499999999999999944e-01
-9.095041351472344937e-01,3.882905249385073976e+00,0.000000000000000000e+00
-9.095041351472344937e-01,3.882905249385073976e+00,1.499999999999999944e-01
3.132992291180979549e+00,4.346010473279214859e-01,0.000000000000000000e+00
3.132992291180979549e+00,4.346010473279214859e-01,1.499999999999999944e-01
2.399152119760118662e+00,2.594927575097685679e+00,0.000000000000000000e+00
2.399152119760118662e+00,2.594927575097685679e+00,1.499999999999999944e-01
6.083200145409564108e-01,1.105288180921290886e+00,0.000000000000000000e+00
6.083200145409564108e-01,1.105288180921290886e+00,1.499999999999999944e-01
1.831560225453255031e+00,3.181550781900255753e+00,0.000000000000000000e+00
1.831560225453255031e+00,3.181550781900255753e+00,1.499999999999999944e-01
1.528395331593652040e+00,1.098880972498945008e+00,0.000000000000000000e+00
1.528395331593652040e+00,1.098880972498945008e+00,1.499999999999999944e-01
2.152661946230075785e+00,2.546712053438540124e+00,0.000000000000000000e+00
2.152661946230075785e+00,2.546712053438540124e+00,1.499999999999999944e-01
2.723239377511198267e+00,3.019117530762395862e+00,0.000000000000000000e+00
2.723239377511198267e+00,3.019117530762395862e+00,1.499999999999999944e-01
2.222293407775759455e+00,3.615721241167115352e+00,0.000000000000000000e+00
2.222293407775759455e+00,3.615721241167115352e+00,1.499999999999999944e-01
-1.286912208277795289e+00,1.323724088755495298e+00,0.000000000000000000e+00
-1.286912208277795289e+00,1.323724088755495298e+00,1.499999999999999944e-01
1.464225871722826477e+00,1.172818971557575418e+00,0.000000000000000000e+00
1.464225871722826477e+00,1.172818971557575418e+00,1.499999999999999944e-01
3.478959359775620541e+00,1.144622737441325144e+00,0.000000000000000000e+00
3.478959359775620541e+00,1.144622737441325144e+00,1.499999999999999944e-01
-3.028989869383506006e-01,3.149814501796761590e+00,0.000000000000000000e+00
-3.028989869383506006e-01,3.149814501796761590e+00,1.499999999999999944e-01
1.393716712347168540e+00,3.379960422355004823e+00,0.000000000000000000e+00
1.393716712347168540e+00,3.379960422355004823e+00,1.499999999999999944e-01
7.270127863565589710e-01,1.514067694588860036e+00,0.000000000000000000e+00
7.270127863565589710e-01,1.514067694588860036e+00,1.499999999999999944e-01
2.331184870425341060e+00,7.852893987025112432e-01,0.000000000000000000e+00
2.331184870425341060e+00,7.852893987025112432e-01,1.499999999999999944e-01
3.646951976945666196e+00,3.530155405733763185e+00,0.000000000000000000e+00
3.646951976945666196e+00,3.530155405733763185e+00,1.499999999999999944e-01
2.527395018893866752e+00,2.753470907487294728e+00,0.000000000000000000e+00
2.527395018893866752e+00,2.753470907487294728e+00,1.499999999999999944e-01
-7.134811575248877213e-01,2.979031845603683948e+00,0.000000000000000000e+00
-7.134811575248877213e-01,2.979031845603683948e+00,1.499999999999999944e-01
2.126219878912948502e+00,3.065484660155163854e-01,0.000000000000000000e+00
2.126219878912948502e+00,3.065484660155163854e-01,1.499999999999999944e-01
6.135782745297415630e-01,3.161635344999369934e+00,0.000000000000000000e+00
6.135782745297415630e-01,3.161635344999369934e+00,1.499999999999999944e-01
-7.419819660937622130e-01,4.194994175986968443e+00,0.000000000000000000e+00
-7.419819660937622130e-01,4.194994175986968443e+00,1.499999999999999944e-01
1.904418496834191954e+00,1.814491992062727599e+00,0.000000000000000000e+00
1.904418496834191954e+00,1.814491992062727599e+00,1.499999999999999944e-01
-7.613204396680152142e-01,4.350962236191891819e+00,0.000000000000000000e+00
-7.613204396680152142e-01,4.350962236191891819e+00,1.499999999999999944e-01
3.291554022150927850e+00,1.415862501446852662e+00,0.000000000000000000e+00
3.291554022150927850e+00,1.415862501446852662e+00,1.499999999999999944e-01
2.489730068364037319e+00,3.638393007363317722e+00,0.000000000000000000e+00
2.489730068364037319e+00,3.638393007363317722e+00,1.499999999999999944e-01
2.829847772627912317e+00,3.173625112160891049e-01,0.000000000000000000e+00
2.829847772627912317e+00,3.173625112160891049e-01,1.499999999999999944e-01
-6.664957811824290257e-01,2.936202267083299677e+00,0.000000000000000000e+00
-6.664957811824290257e-01,2.936202267083299677e+00,1.499999999999999944e-01
-4.171081627352698495e-01,8.091686411035866611e-01,0.000000000000000000e+00
-4.171081627352698495e-01,8.091686411035866611e-01,1.499999999999999944e-01
-1.184414744193872160e+00,3.841618597435912275e+00,0.000000000000000000e+00
-1.184414744193872160e+00,3.841618597435912275e+00,1.499999999999999944e-01
2.022989336429618756e+00,2.062964865589006713e+00,0.000000000000000000e+00
2.022989336429618756e+00,2.062964865589006713e+00,1.499999999999999944e-01
3.623639725510953813e+00,3.772666470847412690e+00,0.000000000000000000e+00
3.623639725510953813e+00,3.772666470847412690e+00,1.499999999999999944e-01
2.000752324995698217e+00,8.039057300416483365e-01,0.000000000000000000e+00
2.000752324995698217e+00,8.039057300416483365e-01,1.499999999999999944e-01
-1.417446045331263171e+00,3.313126669667910917e+00,0.000000000000000000e+00
-1.417446045331263171e+00,3.313126669667910917e+00,1.499999999999999944e-01
2.725283533363601851e+00,2.611741270072432286e+00,0.000000000000000000e+00
2.725283533363601851e+00,2.611741270072432286e+00,1.499999999999999944e-01
-1.558112996074946244e+00,2.860733907365720086e-01,3.600175568963586592e+00
-1.558112996074946244e+00,5.816073390736582027e+00,3.600175568963586592e+00
-1.275107057185481230e+00,2.860733907365720086e-01,3.650078765751275878e+00
-1.275107057185481230e+00,5.816073390736582027e+00,3.650078765751275878e+00
2.979254111663019455e-01,2.860733907365720086e-01,3.654585349924233117e+00
2.979254111663019455e-01,5.816073390736582027e+00,3.654585349924233117e+00
-1.572415413142812524e+00,2.860733907365720086e-01,3.625660559550795359e+00
-1.572415413142812524e+00,5.816073390736582027e+00,3.625660559550795359e+00
1.399748776531322125e+00,2.860733907365720086e-01,3.614327309852222836e+00
1.399748776531322125e+00,5.816073390736582027e+00,3.614327309852222836e+00
-1.559232227968172069e+00,2.860733907365720086e-01,3.651824666046072920e+00
-1.559232227968172069e+00,5.816073390736582027e+00,3.651824666046072920e+00
-3.800500416589115971e-01,2.860733907365720086e-01,3.651215293499666004e+00
-3.800500416589115971e-01,5.816073390736582027e+00,3.651215293499666004e+00
-8.734539315786162827e-01,2.860733907365720086e-01,3.605509706836998784e+00
-8.734539315786162827e-01,5.816073390736582027e+00,3.605509706836998784e+00
2.011425501462438259e+00,2.860733907365720086e-01,3.633595486610212699e+00
2.011425501462438259e+00,5.816073390736582027e+00,3.633595486610212699e+00
2.269006659676596094e+00,2.860733907365720086e-01,3.630837568251664482e+00
2.269006659676596094e+00,5.816073390736582027e+00,3.630837568251664482e+00
-1.863020332226756129e-02,2.860733907365720086e-01,3.624569442226559080e+00
-1.863020332226756129e-02,5.816073390736582027e+00,3.624569442226559080e+00
1.438502923892036156e+00,2.860733907365720086e-01,3.637104352324441070e+00
1.438502923892036156e+00,5.816073390736582027e+00,3.637104352324441070e+00
1.259385213789309566e+00,2.860733907365720086e-01,3.601677964969268064e+00
1.259385213789309566e+00,5.816073390736582027e+00,3.601677964969268064e+00
7.829590413502183210e-01,2.860733907365720086e-01,3.619641956356607793e+00
7.829590413502183210e-01,5.816073390736582027e+00,3.619641956356607793e+00
1.884148029975310168e+00,2.860733907365720086e-01,3.607106339282922569e+00
1.884148029975310168e+00,5.816073390736582027e+00,3.607106339282922569e+00
1.915200515168371531e+00,2.860733907365720086e-01,3.624428157311959442e+00
1.915200515168371531e+00,5.816073390736582027e+00,3.624428157311959442e+00
2.739267493318634505e-01,2.860733907365720086e-01,3.611336516399612062e+00
2.739267493318634505e-01,5.816073390736582027e+00,3.611336516399612062e+00
1.330747660266643928e+00,2.860733907365720086e-01,3.652830027992910455e+00
1.330747660266643928e+00,5.816073390736582027e+00,3.652830027992910455e+00
-1.605359434494198378e+00,2.860733907365720086e-01,3.619888610877818547e+00
-1.605359434494198378e+00,5.816073390736582027e+00,3.619888610877818547e+00
-3.858658780883599815e-01,2.860733907365720086e-01,3.639850406551053741e+00
-3.858658780883599815e-01,5.816073390736582027e+00,3.639850406551053741e+00
-1.113298977932410727e+00,2.860733907365720086e-01,3.625589975785490804e+00
-1.113298977932410727e+00,5.816073390736582027e+00,3.625589975785490804e+00
-1.008059797836889704e+00,2.860733907365720086e-01,3.603483729813675041e+00
-1.008059797836889704e+00,5.816073390736582027e+00,3.603483729813675041e+00
-1.144374714364796430e+00,2.860733907365720086e-01,3.629671006768688368e+00
-1.144374714364796430e+00,5.816073390736582027e+00,3.629671006768688368e+00
2.580857816588152387e-01,2.860733907365720086e-01,3.636978825840512464e+00
2.580857816588152387e-01,5.816073390736582027e+00,3.636978825840512464e+00
9.635387728345227165e-01,2.860733907365720086e-01,3.654801275008173533e+00
9.635387728345227165e-01,5.816073390736582027e+00,3.654801275008173533e+00
1.130777897240063279e+00,2.860733907365720086e-01,3.654685001409104572e+00
1.130777897240063279e+00,5.816073390736582027e+00,3.654685001409104572e+00
1.284387415388407616e+00,2.860733907365720086e-01,3.646219492099169290e+00
1.284387415388407616e+00,5.816073390736582027e+00,3.646219492099169290e+00
2.078747059324653979e+00,2.860733907365720086e-01,3.617629081866995833e+00
2.078747059324653979e+00,5.816073390736582027e+00,3.617629081866995833e+00
2.176249722746806670e-01,2.860733907365720086e-01,3.614297008492609375e+00
2.176249722746806670e-01,5.816073390736582027e+00,3.614297008492609375e+00
2.503351211646509186e-02,2.860733907365720086e-01,3.629687361190307993e+00
2.503351211646509186e-02,5.816073390736582027e+00,3.629687361190307993e+00
2.173481908027647402e-01,2.860733907365720086e-01,3.644617807538901300e+00
2.173481908027647402e-01,5.816073390736582027e+00,3.644617807538901300e+00
2.090577892336741073e+00,2.860733907365720086e-01,3.631928300669654774e+00
2.090577892336741073e+00,5.816073390736582027e+00,3.631928300669654774e+00
1.472847238149983307e+00,2.860733907365720086e-01,3.635882849365931868e+00
1.472847238149983307e+00,5.816073390736582027e+00,3.635882849365931868e+00
1.635835951260170562e+00,2.860733907365720086e-01,3.600641091152373630e+00
1.635835951260170562e+00,5.816073390736582027e+00,3.600641091152373630e+00
1.724043597094611080e+00,2.860733907365720086e-01,3.621299446079643491e+00
1.724043597094611080e+00,5.816073390736582027e+00,3.621299446079643491e+00
1.454850543232878435e+00,2.860733907365720086e-01,3.633799036984392217e+00
1.454850543232878435e+00,5.816073390736582027e+00,3.633799036984392217e+00
1.424981953115034727e+00,2.860733907365720086e-01,3.609700397451223619e+00
1.424981953115034727e+00,5.816073390736582027e+00,3.609700397451223619e+00
1.275250398641206706e+00,2.860733907365720086e-01,3.643498100523382632e+00
1.275250398641206706e+00,5.816073390736582027e+00,3.643498100523382632e+00
1.513585695833419731e+00,2.860733907365720086e-01,3.617780717282339076e+00
1.513585695833419731e+00,5.816073390736582027e+00,3.617780717282339076e+00
-7.950424751835166726e-01,2.860733907365720086e-01,3.629309315223710808e+00
-7.950424751835166726e-01,5.816073390736582027e+00,3.629309315223710808e+00
5.260061439078549811e-02,2.860733907365720086e-01,3.650484997390704311e+00
5.260061439078549811e-02,5.816073390736582027e+00,3.650484997390704311e+00
2.092706678379054441e+00,2.860733907365720086e-01,3.606661618927230251e+00
2.092706678379054441e+00,5.816073390736582027e+00,3.606661618927230251e+00
1.132498199990894516e+00,2.860733907365720086e-01,3.625531641379923009e+00
1.132498199990894516e+00,5.816073390736582027e+00,3.625531641379923009e+00
1.386164719578668603e+00,2.860733907365720086e-01,3.605587370444352402e+00
1.386164719578668603e+00,5.816073390736582027e+00,3.605587370444352402e+00
2.077518132917122173e+00,2.860733907365720086e-01,3.654513185731518288e+00
2.077518132917122173e+00,5.816073390736582027e+00,3.654513185731518288e+00
-3.045646100959061367e-02,2.860733907365720086e-01,3.655978475273453210e+00
-3.045646100959061367e-02,5.816073390736582027e+00,3.655978475273453210e+00
-1.194746469088912022e+00,2.860733907365720086e-01,3.634897990173929561e+00
-1.194746469088912022e+00,5.816073390736582027e+00,3.634897990173929561e+00
4.314006810384803381e-01,2.860733907365720086e-01,3.629031177255886309e+00
4.314006810384803381e-01,5.816073390736582027e+00,3.629031177255886309e+00
-9.617144030790187870e-01,2.860733907365720086e-01,3.633971969319192752e+00
-9.617144030790187870e-01,5.816073390736582027e+00,3.633971969319192752e+00
-9.103771001961140641e-01,2.860733907365720086e-01,3.621851808290448282e+00
-9.103771001961140641e-01,5.816073390736582027e+00,3.621851808290448282e+00
1.740272231493371180e+00,2.860733907365720086e-01,3.623926599398131110e+00
1.740272231493371180e+00,5.816073390736582027e+00,3.623926599398131110e+00
1.125391487528779155e+00,2.860733907365720086e-01,3.600571132076241021e+00
1.125391487528779155e+00,5.816073390736582027e+00,3.600571132076241021e+00
-2.542371182201973445e-01,2.860733907365720086e-01,3.619521136644654469e+00
-2.542371182201973445e-01,5.816073390736582027e+00,3.619521136644654469e+00
-1.214788341488609591e+00,2.860733907365720086e-01,3.649019133733346187e+00
-1.214788341488609591e+00,5.816073390736582027e+00,3.649019133733346187e+00
5.044641783279780745e-01,2.860733907365720086e-01,3.616619997633308881e+00
5.044641783279780745e-01,5.816073390736582027e+00,3.616619997633308881e+00
2.496331066302832358e-01,2.860733907365720086e-01,3.625214753251131405e+00
2.496331066302832358e-01,5.816073390736582027e+00,3.625214753251131405e+00
-1.441075499036157948e-01,2.860733907365720086e-01,3.646080618046567690e+00
-1.441075499036157948e-01,5.816073390736582027e+00,3.646080618046567690e+00
2.219536963748944824e+00,2.860733907365720086e-01,3.607936844508461416e+00
2.219536963748944824e+00,5.816073390736582027e+00,3.607936844508461416e+00
1.698703544355034900e+00,2.860733907365720086e-01,3.621304892869870784e+00
1.698703544355034900e+00,5.816073390736582027e+00,3.621304892869870784e+00
1.270433699570980401e+00,2.860733907365720086e-01,3.607894904409402859e+00
1.270433699570980401e+00,5.816073390736582027e+00,3.607894904409402859e+00
-1.546145651463546045e-01,2.860733907365720086e-01,3.616094909606602847e+00
-1.546145651463546045e-01,5.816073390736582027e+00,3.616094909606602847e+00
-5.874235946687236115e-02,2.860733907365720086e-01,3.600766447854477637e+00
-5.874235946687236115e-02,5.816073390736582027e+00,3.600766447854477637e+00
-7.107908310141839436e-01,2.860733907365720086e-01,3.618892285197810033e+00
-7.107908310141839436e-01,5.816073390736582027e+00,3.618892285197810033e+00
-8.445971794540093613e-01,2.860733907365720086e-01,3.643434238594622787e+00
-8.445971794540093613e-01,5.816073390736582027e+00,3.643434238594622787e+00
1.579927764408235458e+00,2.860733907365720086e-01,3.610549140904402154e+00
1.579927764408235458e+00,5.816073390736582027e+00,3.610549140904402154e+00
1.384562924147094698e+00,2.860733907365720086e-01,3.620820194234727118e+00
1.384562924147094698e+00,5.816073390736582027e+00,3.620820194234727118e+00
3.028273874804147114e-01,2.860733907365720086e-01,3.634736155038906791e+00
3.028273874804147114e-01,5.816073390736582027e+00,3.634736155038906791e+00
1.177454965683707666e+00,2.860733907365720086e-01,3.625466568870657991e+00
1.177454965683707666e+00,5.816073390736582027e+00,3.625466568870657991e+00
4.966035531832817540e-01,2.860733907365720086e-01,3.640373340084007925e+00
4.966035531832817540e-01,5.816073390736582027e+00,3.640373340084007925e+00
-1.465578928759240229e+00,2.860733907365720086e-01,3.609829585767827087e+00
-1.465578928759240229e+00,5.816073390736582027e+00,3.609829585767827087e+00
-7.166736846748351653e-01,2.860733907365720086e-01,3.611023768952564605e+00
-7.166736846748351653e-01,5.816073390736582027e+00,3.611023768952564605e+00
2.291953595268875876e+00,2.860733907365720086e-01,3.647967102581569421e+00
2.291953595268875876e+00,5.816073390736582027e+00,3.647967102581569421e+00
8.168077031950224387e-02,2.860733907365720086e-01,3.647893651074417765e+00
8.168077031950224387e-02,5.816073390736582027e+00,3.647893651074417765e+00
1.982435473820990113e-01,2.860733907365720086e-01,3.606854844703102358e+00
1.982435473820990113e-01,5.816073390736582027e+00,3.606854844703102358e+00
2.194469252821247718e+00,2.860733907365720086e-01,3.645412954069405576e+00
2.194469252821247718e+00,5.816073390736582027e+00,3.645412954069405576e+00
-1.563782605736203202e+00,2.860733907365720086e-01,3.616369243684250279e+00
-1.563782605736203202e+00,5.816073390736582027e+00,3.616369243684250279e+00
5.771182265718830529e-01,2.860733907365720086e-01,3.601928912547636141e+00
5.771182265718830529e-01,5.816073390736582027e+00,3.601928912547636141e+00
1.569571519469729060e+00,2.860733907365720086e-01,3.630370495775150808e+00
1.569571519469729060e+00,5.816073390736582027e+00,3.630370495775150808e+00
-1.561599496044921320e+00,2.860733907365720086e-01,3.605665645865220537e+00
-1.561599496044921320e+00,5.816073390736582027e+00,3.605665645865220537e+00
8.419350812750062696e-01,2.860733907365720086e-01,3.624495296143754874e+00
8.419350812750062696e-01,5.816073390736582027e+00,3.624495296143754874e+00
8.699603850339099331e-01,2.860733907365720086e-01,3.652079229582685382e+00
8.699603850339099331e-01,5.816073390736582027e+00,3.652079229582685382e+00
-4.603953479854167030e-01,2.860733907365720086e-01,3.625522483431209420e+00
-4.603953479854167030e-01,5.816073390736582027e+00,3.625522483431209420e+00
4.703446706252975562e-01,2.860733907365720086e-01,3.603974606791267910e+00
4.703446706252975562e-01,5.816073390736582027e+00,3.603974606791267910e+00
1.723463002875257333e+00,2.860733907365720086e-01,3.619528476169271425e+00
1.723463002875257333e+00,5.816073390736582027e+00,3.619528476169271425e+00
1.966557740274087474e+00,2.860733907365720086e-01,3.640166363313421360e+00
1.966557740274087474e+00,5.816073390736582027e+00,3.640166363313421360e+00
